OID,ROADNUM,TRAFAUTH,TRAFCODE,ROAD,YEARMONTH,STATUS,Shape_Length
-1,AS03,נתע,10104.000000000000000,,202104.000000000000000,קיים,153.093447219500348
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,118.183233866121768
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,40.361230825847421
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,160.808078855441039
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,171.276606262196623
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,100.492769841005810
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,2036.446949259306393
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,352.725070719893665
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,78.943057914458720
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,79.100417904122651
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,274.250332063448468
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,151.423651283653953
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,79.117869955054459
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,138.788153872566596
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,84.409255572417791
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,54.456045630215954
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,1120.487637581778699
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,2642.321467506188583
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,219.919218687622617
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,59.411533236890769
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,1148.376884693544980
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,56.723748025119932
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,63.926223569282833
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,51.826851544739903
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,107.971484897608391
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,37.780750078335835
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,32.913098330529571
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,36.449736848972719
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,32.675625471256929
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,355.880815908632940
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,12.353578345455238
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,11.980879169041687
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,12.446463690159129
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,88.827720914474284
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,49.776252136963720
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,375.698386938084923
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,78.161246629271531
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,96.304590662444411
-1, ,נתע,10104.000000000000000,,202007.000000000000000,קיים,29.338233405310241
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,65.827758907424567
-1, ,נתע,10104.000000000000000,,202104.000000000000000,קיים,1852.553726817839561
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1421.280995319417343
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1811.495449026999950
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,600.550716486804731
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,37.407275631667176
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,705.400737026893921
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,198.954721421949557
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,167.015468573050327
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,497.305826779008100
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,244.077235928782272
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,94.475246926384955
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,610.237811275193280
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,654.893008224852451
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,720.185626045558479
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,271.824079154495621
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1209.547492196885742
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,27.384320529953907
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,98.162999683125690
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,250.842504382400932
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,592.920951820934761
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,304.112420054714050
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1051.869841265869582
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,233.381887591247789
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,524.499493236542207
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,341.871201226251969
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,206.269362451826055
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,19.138416745479478
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,17.522323180169309
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,187.606300429200871
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,47.281787594546984
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,362.920331723444008
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,47.284327976280089
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,285.900959833827528
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,24.270024661614109
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,299.249877524978274
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,23.944396581227778
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1077.907717359510116
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,153.018022533388546
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,258.078487142487631
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,426.143305678394313
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,638.711145548302625
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,645.319225865678618
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,392.122021670705124
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,8.408344076815888
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,356.372568287855302
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,409.487070911625551
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,64.954847386284484
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,464.751871210684385
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,21.446499514446622
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,21.640591731306589
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,11.766215120592912
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,31.040776393648962
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,60.749383223275274
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,209.951131301143988
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,60.660717032399958
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,51.944835020870258
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,28.589725121135768
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,11.846949649934249
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,12.473674892066393
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,9.815008915496572
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,432.978897546305404
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,54.612822949456501
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,119.519171629970742
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,411.799141817943053
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,463.390407014663367
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,61.817577249040461
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,407.381931674650048
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,517.901976562462551
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,526.105401975383984
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,452.259892660149262
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,2.871110239815232
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,450.672907260273064
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,5.443066497324847
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,450.964319444498585
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,137.834951571518985
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,284.724100215959993
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,23.587990867747930
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,25.228096575674584
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,21.630256975852745
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,21.355506274223387
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,17.170270036486183
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,3.111301168740499
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,3.342715629129024
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,17.820872863996385
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,279.537658003337526
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,39.261101671305042
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,28.610119250919787
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,40.598361324718972
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,26.917653656203001
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,283.635053614230912
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,135.743257234399096
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,450.977450542853205
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,246.858431176880714
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,270.289575060522964
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,270.502962841889314
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,646.619398047399272
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,240.309553080620617
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,244.675482490480249
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,23.492277105850693
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,24.904130089510723
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,39.016720001686323
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,40.586454280193536
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,20.128586976834708
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,22.837522408165579
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,647.453591541694891
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,322.707895462045883
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,289.874939569286937
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,673.747433529278055
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1109.733511239697691
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,692.806669748947684
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,316.919060486925105
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,262.486574398005587
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,291.550424807555828
-1,20,נתיבי איילון,10103.000000000000000,20,202104.000000000000000,קיים,110.211620010536308
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,342.232789894174402
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,25.614231374048060
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,119.371896810455240
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,192.549555238627789
-1,20,נתע,10104.000000000000000,20,202104.000000000000000,קיים,15.402081989128970
-1,20,נתע,10104.000000000000000,20,202104.000000000000000,קיים,18.965799752005577
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,248.713791355427787
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,787.000691316229677
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1249.877077032673014
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,46.339514696979421
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,359.289688263346306
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,26.453096411573419
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,564.833490146622125
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,50.636895294702200
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,55.045983400170144
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,264.479387388482792
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,336.504365019135491
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,53.590935279513872
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,50.147621241342996
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,55.484450733741070
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,288.221375023631367
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,999.213967603851302
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,389.128857441425396
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,364.340653965562865
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,40.024713425264785
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,70.925725621200684
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,71.400774246761671
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,196.647453480235924
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,2131.647086865117672
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,103.512832870751993
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,102.364027063926756
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,415.610484820256886
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,190.797687869737274
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,150.010362741706729
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,173.735797556771672
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,31.112160497009036
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,31.026317865782005
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,43.765430904944274
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,41.643464469748771
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,77.769367625466899
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,14.293187328354406
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,14.848683783187468
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,303.984667456476870
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,47.103118305719399
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,207.891727618449977
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,2170.226520367017201
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,873.885147488198754
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,895.383501892027653
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,386.922808082469032
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,398.004119792581719
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,759.159321837164271
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,16.065621873178092
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,20.760635339222137
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,314.371975131412114
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,74.607631393217417
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,78.062608591713143
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,96.115674085309024
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,64.026933740010435
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,167.252759864249015
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,753.031835343513194
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,534.952660858675586
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,408.642838169696574
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,268.863523626812821
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,312.880117463388842
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,660.169469270377590
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,91.877309189012777
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,116.372104035532942
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,56.043293761958132
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,55.776722663533278
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,8.385195680957894
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,91.248815023585564
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,5.663629388980099
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,47.043301936073973
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,800.765282825084455
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,462.751537350403964
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,382.897736233320700
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,816.443574770810073
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,13.215066005321622
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,14.620492517111376
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,53.473124122532241
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,51.471104306115194
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,393.922061894899343
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,613.394063182083187
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,474.176701167493206
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1083.158117420675808
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,41.233183143916271
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,348.770106498430835
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,379.305681001795335
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1526.127106552163923
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,471.636819902144794
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,421.268196411531960
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,291.567949771762358
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,162.180270274027095
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,32.694589477737367
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,15.967618852881003
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,15.929656160758366
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,212.759163983825658
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,153.736271815924908
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,31.885907594723289
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,49.277346381023207
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,53.929725134513674
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,132.762277143761821
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,987.527998429127592
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,35.986918971383993
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,31.830219240470971
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,699.438958315065065
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,7.485067671841421
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,12.065053257937034
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,574.043425461324318
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1955.443791546307466
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,329.201929775906365
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,565.028527295612435
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1047.528989966941026
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,46.813352612503714
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,507.894588370595613
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,35.649566273747304
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,33.545803500277870
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,42.212838739957050
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,41.613974636020387
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,25.877550183903672
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,25.543182369463253
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,392.781372572148030
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,46.852540744683175
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,23.817671558090193
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1083.576965276512965
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,23.777606553896504
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,421.083008423120418
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1053.713799109800902
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,972.325880480928845
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,347.620356360132746
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1565.185691044401665
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,1535.795411937636345
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,550.682069113958732
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,418.487935403355891
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,299.150272183233085
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,688.157870247603569
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,206.021911099410914
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,383.571063654219927
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,275.861222725633070
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,69.442176475459789
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,27.389709578108246
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,297.328611072689000
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,540.108132000910928
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,17.502869958749308
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,301.378334624810918
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,14.613894230924775
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,13.091084885721045
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,15.089913323396210
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,26.064822814161012
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,226.203518463105951
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,754.117750565241522
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,69.416116086037647
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,85.521218417250338
-1,20,נתיבי איילון,10103.000000000000000,20,202007.000000000000000,קיים,43.358291402395515
