n|rsc|name|format|dateCr|dateMo|id|size
773|pr2018|קובץ חברות בפירוק|CSV|2018-02-20|2023-03-19|d8715392-287f-49b7-9ae3-f21ec5bf55f3|2549641
773|pr2018|תביעות חוב בהליכי פשיטת רגל או פירוק חברה|CSV|2018-02-20|2023-03-19|3cb25b2e-a501-4870-86a6-30be8d8e80a5|460933864
773|pr2018|קובץ חייבים בהליך פשיטת רגל |CSV|2018-05-31|2023-03-19|2156937e-524a-4511-907d-5470a6a5264f|45265325
773|pr2018|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2021-06-08|2021-06-08|c9828c0d-fdb3-4c16-822a-58b627be887c|968126
774|prep|רופאים בוגרי קורס PrEP|XLSX|2022-05-25|2022-12-28|16266ad1-cf44-46e8-8e7d-23a0d0bd244e|26177
775|press|פרסומים בעיתונות - עברית|XLS|2016-01-18|2021-10-10|457cb173-75a9-4623-96cc-cef273d49d20|85758
775|press|קובץ הסבר|DOCX|2016-01-18|2020-03-09|8c348588-9efc-4dfa-a329-952601d3c0b8|135280
775|press|פרסומים בעיתונות - אנגלית|XLS|2019-01-09|2021-10-10|9e042c46-f008-46f6-aa43-d3c31672a7bf|84579
776|price_controlled_consumer_products|מחירים מירביים של מוצרי צריכה הנמצאים בפיקוח מחירים של משרד הכלכלה ושל משרד החקלאות|CSV|2020-05-18|2020-08-04|0a760550-0426-4eb7-acf6-2ee919bf12e7|13040
777|principal-investigator-posts|הודעות החוקר הראשי||2019-01-06|--|752d1b55-3d8c-4558-b109-1501bf82e00f|None
778|private-and-commercial-vehicles|מאגר מספרי רישוי של כלי רכב|CSV|2019-12-19|2023-03-24|053cea08-09bc-40ec-8f7a-156f0677aff3|776248767
778|private-and-commercial-vehicles|מספרי רישוי של כלי רכב פרטיים ומסחריים - המשך|CSV|2022-07-05|2023-03-24|0866573c-40cd-4ca8-91d2-9dd2d7a492e5|185443941
779|private-chambers|privateChambersIL.csv|CSV|2023-02-02|2023-02-05|00a3819e-7e15-4603-85ea-bdacbc71084c|76854
780|private-covid-test|בתי חולים המבצעים בדיקות קורונה פרטיות|XLSX|2021-06-13|2022-07-03|7861f609-3f8b-4f7f-9c8d-eaf5007f7466|13469
780|private-covid-test|בתי חולים המבצעים בדיקות קורונה פרטיות (אנגלית)|XLSX|2021-08-24|2022-07-04|88affa89-d3ed-4b0b-b70a-5ae777a87dbb|12343
780|private-covid-test|בתי חולים המבצעים בדיקות קורונה פרטיות (ערבית)|XLSX|2021-08-24|2021-09-01|52fb56af-e3f5-4383-9d22-152cb97b8a17|13849
780|private-covid-test|בתי חולים המבצעים בדיקות קורונה פרטיות (רוסית)|XLSX|2021-08-25|2022-07-04|67741d3a-d410-4d74-a003-667e403ca89b|13228
781|producercode|קוד יצרן|CSV|2020-05-31|2023-03-06|40f7e258-86e3-4fce-b663-bde0645616b2|8098
782|production|הפקת מים משנת 2018|CSV|2018-11-27|2022-01-04|dc69ead9-5510-407b-b16f-5293eaac8611|837397
783|professionallibrary|קטלוג הידע המשרדי|XLS|2021-08-14|2023-03-05|d08657a8-9adc-45e7-9c53-9dcf200ea0e3|2156032
784|protectedhouseslist|בתי דיור מוגן|CSV|2021-01-28|2023-03-19|7c390473-42b8-4fd2-a72d-07fa126ffeee|14427
784|protectedhouseslist|מבנה הנתונים במאגר בתי דיור מוגן|PDF|2021-01-28|2021-01-28|76a6e1bc-8fce-4482-92f6-ac7c0bc63376|296605
785|prvbuildingquirement|דרישות כבאות למבנה - הסתייגות משפטית|PDF|2020-04-21|2020-04-21|73ca5e67-2388-45ae-b685-6048f4d5486d|588150
785|prvbuildingquirement|דרישות כבאות היתרי בניה - מבנה קובץ|PDF|2020-11-12|2020-11-12|e716f989-c091-40f8-8bc8-602471d7b1a1|599636
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 08-02-2023|CSV|2023-02-08|2023-02-08|6c87e248-87dd-43d6-9e82-6903aa02912f|7248732
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 01-01-2023|CSV|2023-01-01|2023-01-01|f894f809-480a-4d82-9bd5-5a35effa1f94|7186959
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 04-12-2022|CSV|2022-12-04|2022-12-04|c2a50f6d-6860-46e6-a4ed-ddbed42f1fbf|7186959
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 03-10-2022|CSV|2022-10-03|2022-10-20|f6521687-c3f1-428b-945f-772daaeee65b|7260341
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 03-08-2022|CSV|2022-08-03|2022-08-03|4ad0d1b1-e159-4dd5-8b9d-c328c477e0f7|7111131
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 03-07-2022|CSV|2022-07-03|2022-07-03|7f37987f-bd48-4c88-b9e2-d92a8fc228f3|7133119
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 01-05-2022|CSV|2022-05-01|2022-05-01|b43b073e-a0d5-4c1f-a261-3b91b1dfe7c2|7087214
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 04-04-2022|CSV|2022-04-04|2022-04-04|8793562e-4d24-478f-a14f-f6208379a609|7088068
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 01-03-2022|CSV|2022-03-01|2022-03-01|166bd0af-26c6-4cce-ba6e-1cd184be41ec|6813675
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 02-01-2022|CSV|2022-01-02|2022-01-02|b3d3efd5-0b9c-45c8-969c-d727489302ec|4213102
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 10-11-2021|CSV|2021-11-10|2021-11-10|ec673c7e-3660-4846-bbaa-b01979205632|3545181
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 18-05-2021|CSV|2021-05-18|2021-05-18|c85211cb-221f-4ba8-b1d8-b8a763eb7255|3502388
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 12-11-2020|CSV|2020-11-12|2020-11-12|feabffbb-c23b-4ac2-bd7d-cd5c7a67cfe9|3259520
785|prvbuildingquirement|דרישות בטיחות אש לתחום הבנייה נכון ליום 06-05-2018|XLS|2018-05-06|2018-05-06|585a2473-1627-4f01-acb0-90052606851a|None
787|publicbuildings|מגרשים - מבני ציבור|CSV|2021-03-21|2023-02-09|7245186b-8e21-4466-b249-02f1f7d11b44|22676
789|pumpingfacility|בוחני נצילות אנרגטית במתקני שאיבה|XLSX|2019-03-28|2023-02-01|82bbb2cf-4280-4cd1-b111-94f4b66c5861|16323
790|qgt|תצלום אויר 2015 2 מטר - גליון קרית גת|ZIP|2017-11-05|2017-11-05|fcf05a72-be0b-4303-9919-525e17504daf|None
791|qly|תצלום אויר 2015 2 מטר - גליון קליה|ZIP|2017-11-05|2017-11-05|55d6c5c0-2949-4fe6-9703-7257415f9d31|None
792|qual_per_hydro_station|תחנות - דיגום איכות מים|CSV|2018-12-31|2023-01-01|eea54e96-d51e-4def-b975-bd409eda7c64|5834680
793|questions|Questions.aspx||2019-01-09|--|b6d8aa0c-2268-40b5-b45b-e68c304ac68d|None
794|rabies-occurrence|אירועי כלבת בישראל|CSV|2021-05-19|2023-03-21|85cd1c27-7824-45ff-9982-22da0285fafb|247321
795|radon|סקר ראדון|XML|2016-03-28|--|b6b45055-0eb5-4547-862c-c29b36b9bceb|None
796|radon-lab-practitioners|מעבדות לשירותי בדיקת גז ראדון ותכולת חומרים רדיואקטיביים|CSV|2017-10-31|2017-10-31|e1524397-c09b-41db-915d-8d5a1ed77b72|None
797|radon-practitioners|בעלי היתר לשירותי בדיקת גז ראדון|CSV|2017-10-31|2018-01-07|a27ff810-d54a-45f7-ae21-173c1d374aa3|None
798|rail_flow_2040|RAIL_FLOW_2040_SHP|SHP|2019-09-16|2021-03-07|2cdc1b6f-24eb-4302-83c8-9c49fd8ddb0a|250577
798|rail_flow_2040|RAIL_FLOW_2040_KML|KMZ|2019-09-16|2021-03-07|523a376b-ac61-4d84-a960-b206f86ffa1a|514
798|rail_flow_2040|RAIL_FLOW_2040_CSV|CSV|2019-09-16|2021-03-07|87cf8b7a-94d8-481c-bc56-ed40a40fd01e|4691
798|rail_flow_2040|מטאדאטה|PDF|2020-11-02|2021-03-07|99a63c2b-07f2-467a-a3ae-f3a76e8efeba|178566
805|rail_strategic|RAIL_STRATEGIC_SHP|SHP|2019-09-16|2021-03-07|65c4cc65-1dde-4535-9cd0-28b164dc90fe|254171
805|rail_strategic|RAIL_STRATEGIC_KML|KMZ|2019-09-16|2021-03-07|cbf3dfd0-cb56-47ac-9284-296b7174b011|527
805|rail_strategic|RAIL_STRATEGIC_CSV|CSV|2019-09-16|2021-03-07|786456ec-3e97-42d7-839b-a2df1020034f|18548
805|rail_strategic|מטאדאטה|PDF|2020-11-02|2021-03-07|b624a2f5-1890-48bc-afb4-6cf8c4acf889|190916
807|rashuty|רופאים וטרינריים רשותיים|CSV|2018-11-18|2023-03-24|4ea86e61-2b54-4a01-81e4-27dc6cd2c00c|297589
808|raw-material-deposits|מרבצי חומרי גלם||2018-03-05|2018-03-05|a5408d43-d0fa-40fb-a4a2-9b48f6807359|None
808|raw-material-deposits|דברי הסבר שכבת מרבצי חומרי גלם|DOCX|2018-03-05|2018-03-05|a774debf-56f9-47c6-ad9a-907612039260|None
809|recall|Recall|CSV|2018-11-06|2023-03-24|2c33523f-87aa-44ec-a736-edbb0a82975e|920118
810|rechev_le_pail_with_degem|מספרי רישוי של כלי רכב לא פעילים עם קוד דגם|CSV|2021-05-11|2023-03-24|f6efe89a-fb3d-43a4-bb61-9bf12a9b9099|96434547
811|rechev_le_pail_without-degem|מספרי רישוי של כלי רכב לא פעילים וחסרי קוד דגם|CSV|2021-05-13|2023-03-24|6f6acd03-f351-4a8f-8ecf-df792f4f573a|194221326
812|rechev-tag-nachim|כלי רכב עם תג חניה לנכה|CSV|2018-11-12|2023-03-24|c8b9f9c8-4612-4068-934f-d4acd2e3c06e|11811579
813|recruitment|נתוני גיוס לשירות המדינה|CSV|2018-08-05|2021-05-02|009fd03b-17fd-4958-83a9-25f256ca3fb6|129704
814|recyclingfacilitiesmaaleadumim|רשימת מתקני מיחזור|CSV|2021-03-21|2023-02-09|4006d6c4-e688-47ee-a680-91deef50592c|259360
816|registered_veterinary_vaccines|מאגר תרכיבים וטרינריים רשומים|CSV|2020-03-25|2022-02-17|016246f4-e7ba-4e1b-b993-dadbbd96da32|32654
817|report-assignment-streets-regions|דו''ח שיוך רחובות לאזורים|XLS|2016-05-02|2016-05-02|4cfb39a3-9124-4af3-8719-777e8abc945c|None
818|researches|מחקרי המדען הראשי|CSV|2018-02-22|2018-02-22|b06cb217-6465-4b42-b9e2-cd4b08fe7b07|None
819|researchinstitute|שכבת מכוני מחקר|CSV|2016-09-08|2016-09-08|2b1e7c72-4709-4971-83f4-dd549e0c20ca|None
820|reservoirs|מאגרי המים העיליים בישראל|CSV|2018-11-27|2023-01-01|90bcf5e0-8a57-41f2-b67b-e2030fd6cdea|60563
821|reshev_bitul_sofi|כלי רכב שירדו מהכביש ובסטטוס ביטול סופי|CSV|2020-06-25|2023-03-24|851ecab1-0622-4dbe-a6c7-f950cf82abf9|208522348
821|reshev_bitul_sofi|כלי רכב שירדו מהכביש ובסטטוס ביטול סופי 2010-2016|CSV|2021-10-28|2021-11-01|4e6b9724-4c1e-43f0-909a-154d4cc4e046|178876543
824|ridership|קובץ הנסועה בקווי אוטובוס|CSV|2023-02-06|2023-02-20|9dd76d51-376a-4324-8d7b-6719601bbf7f|1730080
824|ridership|מידע על קובץ הנסועה בקווי אוטובוס|PDF|2023-02-06|2023-02-06|943f8091-efc6-4d75-a3af-0fb5953c3fc0|64554
825|rishayon_srifat_gazam|היתרי שריפת גזם חקלאי|CSV|2019-01-07|2023-03-25|7cfee2aa-1ab3-41f6-aedb-e0eb92f5ad3b|397766
825|rishayon_srifat_gazam|היתרי שריפת גזם חקלאי- אנגלית|CSV|2020-12-14|2023-03-25|c84d51d8-af63-4f5d-92c8-1419337b9378|397844
826|river-permits|river_permits.xlsx|XLSX|2019-12-16|2019-12-16|22e6c79d-84e9-401b-ad8c-3fce335a7cf5|40335
827|rivers|נחלים|ZIP|2018-06-26|2018-06-26|2c86e008-7503-42ca-a99b-d79aaac82bb9|None
828|rmg|תצלום אויר 2015 2 מטר - גליון רמת מגשימים|ZIP|2017-11-05|2017-11-05|66905fac-dd63-44e9-9e43-e089f9a55efe|None
829|rml|תצלום אויר 2015 2 מטר - גליון רמאללה|ZIP|2017-11-05|2017-11-05|c4fed72a-d70b-49d7-b887-c6bd48e673bd|None
830|rng|תצלום אויר 2015 2 מטר - גליון רחובות בנגב|ZIP|2017-11-05|2017-11-05|6508b570-42a0-494c-a371-8caf33a4b59f|None
831|roadauthority|ROADAUTHORITY_SHP|ZIP|2020-05-12|2022-12-11|71392987-2683-494a-acfd-0f23db8ce7da|3870591
831|roadauthority|ROADAUTHORITY_KMZ|ZIP|2020-05-12|2022-12-11|1c45012f-279a-46f7-8e3a-6ae921c2ea51|5498030
831|roadauthority|ROADAUTHORITY|CSV|2020-05-12|2022-12-11|a3cd6318-68fc-4e18-bd30-395acba5f001|384242
831|roadauthority|מטאדאטה|XLSX|2020-11-02|2022-12-11|8bfe09b0-81e8-4c7d-b120-e7541762e370|13567
832|roads|פליטות מזהמים מכבישים|XML|2016-04-19|--|71a3d33c-f31f-41f6-b582-35beaf9a82d9|None
834|roundabout|ROUNDABOUT_SHP|ZIP|2022-03-16|2022-05-16|04ca4bac-dbcc-4d9c-b795-36f6945eb2f3|499824
834|roundabout|ROUNDABOUT_KMZ|ZIP|2022-03-16|2022-05-16|40dbfccc-dd98-464d-9b9e-ae85bc473dfe|556313
834|roundabout|ROUNDABOUT_CSV|CSV|2022-03-16|2022-03-16|81697c44-0bce-4eeb-80b0-994616a47c83|1244954
834|roundabout|מטהדאטה|PDF|2022-03-16|2022-03-21|363016f3-eabe-4cca-9369-2586eb938ffb|208511
835|rpn|תצלום אויר 2015 2 מטר - גליון ראש פינה|ZIP|2017-11-05|2017-11-05|a0e3b3ef-6d60-4c0b-8b9f-71ffcf94458d|None
836|rsh|תצלום אויר 2015 2 מטר - גליון ראשון לציון|ZIP|2017-11-05|2017-11-05|160da70e-695f-4f52-a79b-7d12888872d9|None
837|runoff_recharge_prioritization_areas|מפת אזורי עדיפות להחדרה|PDF|2020-12-06|2020-12-06|27bbd674-b701-4f55-af68-9f66b1f0dfb6|704755
837|runoff_recharge_prioritization_areas|שכבת אזורי עדיפות להחדרה|ZIP|2020-12-06|2020-12-06|f0a6923a-c13c-4609-aa75-34f56f7dfd3c|370563
838|rvm|תצלום אויר 2015 2 מטר - גליון רביבים|ZIP|2017-11-05|2017-11-05|fe0442fb-9a8b-4d79-8f92-ef348c306bb2|None
839|safetyorderslist|רשימת צווי בטיחות|CSV|2021-09-29|2023-03-24|264cec97-c8f8-496f-84e5-052a63fdea3f|8514582
839|safetyorderslist|מבנה נתונים - צווי בטיחות|PDF|2021-11-22|2021-11-22|7f9ceb99-e025-42b0-8b8e-2e6be22b2a63|530000
840|saharbneiadam|סחר בבני אדם|XLSX|2021-06-29|2021-07-13|329b3f63-fa09-44e7-bddf-286c7f8e3999|32033
840|saharbneiadam|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel.pdf|PDF|2022-08-08|2022-08-08|0161d763-b268-4cd6-8788-2fc4dcb728f0|1085426
846|savingsplaninterest|ריביות של פיקדונות חסכון לכל ילד - עדכון יומי|CSV|2018-06-25|2023-03-25|a737b311-c6d8-4084-9ac9-c40d0fd01125|5643259
846|savingsplaninterest|ריביות של פיקדונות חסכון לכל ילד - תיאור|CSV|2018-07-09|2018-07-16|d4b0d8f5-a0c0-4614-866c-107fe879cf26|None
847|school|שכבת בתי ספר|CSV|2016-09-08|2016-09-08|99b92311-9675-4351-85cd-9ed5ee69a787|None
848|schools|בתי ספר|XLSX|2016-05-02|2016-05-02|c38c6ac8-78d7-42ba-8430-1499e473efe8|None
849|schoolsmaaleadumim|רשימת בתי ספר|CSV|2021-03-21|2023-02-09|1a6d0069-6311-44f7-80ad-a06aadb2ec69|3108
850|sdb|תצלום אויר 2015 2 מטר - גליון שדה בוקר|ZIP|2017-11-05|2017-11-05|7948004e-8f68-4cc1-b1c7-92fa2b9e9bd8|None
851|sdm|תצלום אויר 2015 2 מטר - גליון סדום|ZIP|2017-11-05|2017-11-05|09b2c0f6-fe25-40b1-a1e8-cccfe9e3577a|None
852|segula|יחידות סגולה - ביקורי מתנדבים|XLSX|2017-12-31|2017-12-31|a0cf4b15-b3ba-4f0c-840c-205e1fbd9dfa|None
853|sekerhashpaotcorona|סקר בנושא שכירות למגורים בתקופת הקורונה  (אוגוסט 2020) – השפעות הקורונה על קיום חוזים|XLSX|2020-10-12|2020-10-21|9e478b48-3e51-4b17-9ab6-655cd80e3a8f|290129
854|senior_card|Senior_Card.xlsx|XLSX|2018-12-04|2018-12-04|bca8d6bb-09bb-486e-a494-593c83071ec9|67520
855|serologiclabs|מעבדות המבצעות בדיקות סרולוגיות|XLSX|2021-08-26|2021-08-26|b3c89abc-8e86-4abd-a4f3-a33ebee9fc07|13880
855|serologiclabs|מעבדות המבצעות בדיקות סרולוגיות (רוסית)|XLSX|2021-08-26|2021-09-14|9c094734-119d-47db-a022-02d9fdf5f892|15365
855|serologiclabs|מעבדות המבצעות בדיקות סרולוגיות (אנגלית)|XLSX|2021-08-26|2021-08-26|46d04335-06c4-4932-af81-76a88f47832d|13408
855|serologiclabs|מעבדות המבצעות בדיקות סרולוגיות (ערבית)|XLSX|2021-08-26|2021-08-26|7cfb1f18-120b-4d21-90f4-4db3d288bda4|14134
856|servicecontractors|רשימת קבלני שירות - שמירה, אבטחה וניקיון|CSV|2022-07-10|2023-03-22|8d13ebff-f4f2-41e6-a39d-663f1c96c196|336410
857|serviceindex|קובץ ביאור|DOCX|2017-10-26|2017-10-26|0393bdf6-e36b-48c1-a74e-e1d3576933be|None
857|serviceindex|נתוני מדד השירות - 2016|XLSX|2017-10-26|2017-10-26|1155b4a6-fff8-445d-93f7-8f25bce9e781|None
857|serviceindex|נתוני מדד השירות - 2014|XLSX|2017-10-26|2017-10-26|4c5f73c4-c6b3-4fc8-9259-271245944608|None
857|serviceindex|נתוני מדד השירות - 2015|XLSX|2017-10-26|2017-10-26|f4f5c391-e129-4c38-a6af-b85cc21f15fb|None
859|setl-mid-point|שכבת מרכזי ישובים|CSV|2017-09-07|2017-09-07|70ba1705-3b25-416f-939c-985999f87f35|None
861|sewage_donor|תורמי ביוב|CSV|2020-04-01|2023-03-01|746bd9f9-4a8e-4330-b8ad-8e71d45361ce|95497
862|sewage_owners|רשימת מתקני טיפול בשפכים|CSV|2020-03-31|2023-03-01|d7dacdf1-a16d-4272-90d0-52f152ae66b3|20409
863|sfirot|SFIROT_SHP|ZIP|2019-09-04|2022-12-11|064caf81-ce5b-4e5d-91db-f679b3f9cdf6|345852
863|sfirot|SFIROT_KMZ|ZIP|2019-09-18|2022-12-11|8aad8c0e-73be-4cf4-a6d1-63d1761ad034|300832
863|sfirot|SFIROT_CSV|CSV|2019-09-18|2022-12-11|cb930bf3-388f-48da-b501-a69038ea959a|1273541
863|sfirot|מטאדאטה|XLSX|2020-11-02|2022-12-11|9f5b07cb-ddef-4cbc-8822-0157177c99ce|14620
865|shamaiim|רשימת השמאים המכריעים|CSV|2020-10-18|2023-03-24|a0839273-c03b-489b-ad51-e5280624ab00|3538
866|shamaim|רשימת שמאי מקרקעין|CSV|2018-03-19|2023-03-24|8540534a-eccd-4568-a677-652d589ed172|119992
866|shamaim|ציון בחינות שמאים|CSV|2018-05-17|2023-01-01|8b7f49b2-8281-460f-bcd1-71c5b367db47|7433680
866|shamaim|פטור ממבחן שמאים|CSV|2018-05-17|2023-01-01|fdb6434a-e046-428f-b8f5-e753f54ffebc|355185
866|shamaim|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2021-06-08|2021-06-08|103e4fc5-c871-4d2b-9639-ec3a18f4ecdb|968126
867|shamaim_rechev|שמאי רכב|CSV|2018-10-28|2023-03-24|4a434d65-3ca2-45e5-8026-5d9819c3f95c|46688
868|shape|חלקות shape|ZIP|2017-05-01|2023-03-21|c68b4df6-c809-4bb5-a546-61fa1528fed5|643393830
868|shape|cancel parcels|ZIP|2017-05-14|2023-03-21|75ce23d4-7a3e-4d93-84d0-d14f248e347e|4506268
868|shape|last parcels|ZIP|2017-05-14|2023-03-21|572f5c2a-bb6c-4632-8096-27413042842e|136380
868|shape|מבנה החלקות|ZIP|2017-05-14|2023-03-21|e84c6f5d-555e-4afd-be99-873b37bcee61|18130
869|sharaiim_kadim|קאדים|CSV|2019-12-15|2023-03-24|10ffbeeb-7496-49b9-b45b-38657b645cfd|835
870|sharaim|חוזי נישואין|CSV|2019-12-15|2023-03-24|4a566ecb-8d03-4f66-8278-b8d2b4b354ff|9189013
870|sharaim|תיקים|CSV|2019-12-15|2023-03-24|a8c8391a-5f15-436a-9805-ca62765765a2|105334430
870|sharaim|פתיחת קובץ מאגר באמצעות תוכנת Excel|PDF|2021-02-25|2023-02-28|4c86b5a5-ec88-47d7-afc6-a5aeaea45a9a|1085433
871|sheetkshape|מפתחות גושים sheetk|ZIP|2020-10-20|2023-03-21|e4beff76-0913-464f-8e6c-4162e5fec9a3|2509000
872|shelters-br7|XLSX|XLSX|2021-05-20|2023-03-06|6ab1c602-873c-4c1f-b046-60505af1bacd|14146
872|shelters-br7|XLSX-ITM|XLSX|2021-05-20|2023-03-06|02126f0d-b498-4608-b001-1d5c6c0ade34|14704
872|shelters-br7|GeoJSON|GeoJSON|2017-05-28|2023-03-06|6c26c438-9283-471d-8f81-43833b6bbcb6|81897
872|shelters-br7|CSV|CSV|2017-07-11|2023-03-06|e191d913-11e4-4d87-a4b2-91587aab6611|11545
872|shelters-br7|XML|XML|2017-07-11|2023-03-06|a83f8797-3fd7-4f9e-8478-6a71ad8d36fc|40035
872|shelters-br7|SHP|ZIP|2017-07-12|2023-03-06|e0ceed98-9702-4ae8-b1e0-a755dcf33d43|77067
872|shelters-br7|JSON|JSON|2019-12-30|2023-03-06|23650a0e-43eb-4937-b3c4-7d161779e30f|19886
872|shelters-br7|GeoXML|XML|2019-12-30|2023-03-06|4879c21e-3c43-4132-bab5-1db3987e3c3c|120431
872|shelters-br7|KML|KML|2020-08-02|2023-03-06|15094967-0182-4276-9ef1-c97cf8e1afe2|78102
872|shelters-br7|GeoJSON-ITM|GeoJSON|2021-04-25|2023-03-06|94bde427-5093-48e6-8cc3-1955c48a9b08|81703
872|shelters-br7|CSV-ITM|CSV|2021-04-25|2023-03-06|6d3e5ce0-b057-4205-92c3-130b05fe69fc|11448
872|shelters-br7|GeoXML-ITM|XML|2021-04-25|2023-03-06|01185344-2503-41bb-b20c-cc660549c88a|120237
872|shelters-br7|KML-ITM|KML|2021-04-25|2023-03-06|740c64b8-a02e-41bd-9444-4198e1439a87|80093
872|shelters-br7|JSON-ITM|JSON|2021-04-26|2023-03-06|e77cd3ba-ff40-4596-8b23-158e266bb051|19789
872|shelters-br7|XML-ITM|XML|2021-04-26|2023-03-06|4a481e94-67b6-4896-9ee9-62a8e2f56446|39938
873|sheltersmaaleadumim|רשימת מקלטים|CSV|2021-03-21|2023-02-09|d35945fa-eb3c-4802-a956-73b6273017f6|40804
874|sherut-mivhan-lanoar|שירות המבחן לנוער החלטות בית משפט 2019|CSV|2022-05-18|2022-05-18|806f7b05-c14c-4468-ae9f-a4cbcd3743d8|13937
874|sherut-mivhan-lanoar|שירות המבחן לנוער - החלטות בית משפט 2020|CSV|2022-05-18|2022-05-18|f00771d5-8692-4be0-96eb-96cba9571704|14936
874|sherut-mivhan-lanoar| שירות מבחן לנוער החלטות בית משפט 2021|CSV|2022-05-19|2022-05-19|3934cd35-e638-4251-a27b-ec0468c90397|18878
874|sherut-mivhan-lanoar|שירות מבחן לנוער החלטות בית משפט 2022|CSV|2023-02-08|2023-02-08|99f14690-a3fe-4448-8ac2-9cbf1ea6da44|17732
874|sherut-mivhan-lanoar|הפניות נוער - שנת 2020|CSV|2022-08-03|2022-08-03|5003018e-63d8-4d2a-920a-f801bf9afe12|64025
874|sherut-mivhan-lanoar|עבירת נוער - שנת 2020|CSV|2022-08-03|2022-08-03|ab264e82-227f-4586-8532-60280d64e138|35261
874|sherut-mivhan-lanoar|הפניות נוער - שנת 2021|CSV|2022-08-24|2022-08-24|a0790e87-df37-4540-aaf1-e449e9f6f061|23636
874|sherut-mivhan-lanoar|עבירות נוער - שנת 2021|CSV|2022-08-24|2022-08-24|4d07039f-b2fb-4b55-8424-c136f54f5f93|23634
874|sherut-mivhan-lanoar|הפניות נוער - שנת 2022|CSV|2023-01-11|2023-01-11|dd59ee06-c2b2-4f7a-84c0-a8a444d56879|24162
874|sherut-mivhan-lanoar|עבירות נוער - שנת 2022|CSV|2023-01-11|2023-01-11|aba52f9c-3b75-441d-9076-5ba319281a53|21763
874|sherut-mivhan-lanoar|הסבר אודות קובץ שירות מבחן לנוער|PDF|2022-05-18|2022-05-18|fdb6b041-f01c-41ae-b9db-77f5d62502a7|331287
875|shf|תצלום אויר 2015 2 מטר - גליון שפרעם|ZIP|2017-11-05|2017-11-05|c6fa7c40-bdb7-403c-adec-7eb0629af5c4|None
876|shikumshchunot|שיקום שכונות פיזי תשתיות|CSV|2021-12-19|2023-01-01|a66f8a88-9c7a-440e-b206-0c0d84ce9b7a|2408
876|shikumshchunot|שיקום שכונות פיזי שיפוץ מבנים|CSV|2021-12-19|2023-03-01|f698a52e-48a4-4fe6-a410-763d41bef909|2460
876|shikumshchunot|שיקום שכונות חברתי|CSV|2021-12-20|2023-03-01|34a17cb5-fb30-4ecf-bb25-5ba30ca22d35|21419
877|shinui_mivne|היסטוריית כלי רכב פרטיים (1)|CSV|2021-12-21|2023-03-24|56063a99-8a3e-4ff4-912e-5966c0279bad|105169854
877|shinui_mivne|היסטוריית כלי רכב פרטיים (2)|CSV|2022-04-28|2023-03-24|bb2355dc-9ec7-4f06-9c3f-3344672171da|87348106
878|shk|תצלום אויר 2015 2 מטר - גליון שכם|ZIP|2017-11-05|2017-11-05|698d0d1d-2015-431e-b336-10e936961070|None
891|shopping-cart|סל קניות|CSV|2022-09-07|2023-01-05|d5530567-8e77-4824-a5c0-bbe06ef8ad51|453862
892|simaneymisahr|סימני מסחר|CSV|2019-11-13|2023-03-24|6284d4a9-fdd4-45c9-a1d6-58143c7d8127|73088142
892|simaneymisahr|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2021-06-08|2021-06-08|9084399c-f842-4684-8fa7-e5cb3d6d4ff7|968126
896|siyua|אגרות|CSV|2018-08-27|2023-03-25|39c7ba4e-499d-476a-9ff9-c1736ec3323a|279723120
896|siyua|פגישות|CSV|2019-01-15|2023-03-01|08591a8d-0a55-46ce-bc5b-42466cfbd568|131078764
896|siyua|עורכי דין|CSV|2019-01-15|2023-03-01|3b1dc8ce-e676-4e1c-bae6-a5604cbec188|619907
896|siyua|תיקים|CSV|2019-01-15|2023-03-01|59bb5293-3a57-41be-9aa9-8626881fc798|254070500
896|siyua|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2021-06-08|2022-03-28|fccd4583-f671-4a14-be5b-a6f0188a56f1|1085433
896|siyua|הוראות להצגה גרפית של מאגר|PDF|2022-03-28|2022-03-28|856f9d79-1437-44af-8f24-34c6aa5d26d7|1274376
